tracking_id,sender,recipient,origin_province,destination_province,distance_km,weight_kg,package_quantity,ship_type,day_of_week,month,delayed,delivery_days
ENV-14190,Thiago Nahuel Valentino Ramirez Aguero,Felipe Matias Castro Gomez,Catamarca,Santa Fe,580,29.73,2,0,2,5,0,3
ENV-14191,Josefina Luna Lopez,Martina Miranda,Buenos Aires,Cordoba,656,7.42,1,1,2,8,0,4
ENV-14192,Salvador Isabella Rivero Acuña,Bruno Antonio Carrizo,Neuquen,Santiago del Estero,93,31.82,3,1,1,7,1,3
ENV-14193,Paulina Tomàs Pereyra Juarez,Benjamin Juarez Aguirre,San Luis,Mendoza,297,4.11,18,1,2,11,0,2
ENV-14194,Alma Mia Lautaro Ezequiel Rodriguez,Sebastian Vera Ferreyra,Formosa,Santa Cruz,923,31.11,10,1,2,8,0,4
ENV-14195,Ciro Ledesma,Sr(a). Joaquin Vazquez,Formosa,Entre Rios,672,17.39,9,1,2,3,1,9
ENV-14196,Agustin Roldan,Sr(a). Agostina Fernandez,Buenos Aires,Tierra del Fuego,2904,39.77,16,1,1,7,1,9
ENV-14197,Benjamin Ezequiel Rodriguez,Gabriel Villalba,Misiones,San Luis,510,8.07,10,0,4,9,0,3
ENV-14198,Dr(a). Tomàs Olivera,Valentina Jazmin Romero,Rio Negro,Catamarca,133,15.06,2,0,6,4,0,1
ENV-14199,Juan Bautista Renata Cabrera Gutierrez,Agustina Romero Quiroga,Rio Negro,Santiago del Estero,209,7.54,20,1,1,8,1,6
ENV-14200,Olivia Juan Martin Garcia,Sr(a). Josefina Garcia,Chaco,Salta,437,41.14,13,0,0,3,0,1
ENV-14201,Salvador Guzman Pereyra,Morena Sanchez,Santa Cruz,Chubut,705,28.37,8,1,3,10,0,4
ENV-14202,Dante Ferreyra,Vicente Bautista Benjamin Alvarez,Jujuy,San Juan,508,18.95,7,0,0,11,0,3
ENV-14203,Sr(a). Sol Gonzalez,Sr(a). Delfina Martinez,Santiago del Estero,Cordoba,387,35.94,18,1,0,3,1,6
ENV-14204,Dr(a). Santino Rodriguez,Sr(a). Lucía Cruz,Corrientes,CABA,1002,15.36,7,0,3,2,0,6
ENV-14205,Lara Sosa,Sofia Pilar Quiroga,Tucuman,CABA,1261,26.57,4,0,1,8,0,6
ENV-14206,Sr(a). Benjamin Gutierrez,Ciro Perez,San Luis,Rio Negro,388,11.7,3,0,2,4,1,6
ENV-14207,Mateo Ezequiel Lopez Herrera,Juliana Dominguez Vega,Tucuman,Catamarca,156,48.32,1,0,5,9,0,1
ENV-14208,Sr(a). Isabella Aguero,Dr(a). Agustín Bustos,Entre Rios,Rio Negro,758,48.79,19,1,0,3,0,4
ENV-14209,Morena Benjamin Diaz,Dr(a). Santino Sanchez,Corrientes,La Rioja,74,47.38,3,1,3,6,1,3
ENV-14210,Valentina Ramirez Miranda,Dr(a). Juan Ignacio Pereyra,San Luis,Misiones,423,33.1,16,0,6,5,0,1
ENV-14211,Agustin Castro Medina,Dr(a). Juan Pablo Mendez,Misiones,La Pampa,632,33.69,8,1,1,7,1,7
ENV-14212,Ambar Rodriguez,Guadalupe Martina Sanchez Olivera,Buenos Aires,Neuquen,1063,16.39,9,0,5,9,0,6
ENV-14213,Josefina Martina Soto Benitez,Bianca Garcia,Formosa,Catamarca,125,28.46,11,0,6,6,1,3
ENV-14214,Dr(a). Paulina Nuñez,Maria Victoria Godoy,Entre Rios,Tierra del Fuego,2611,15.91,10,1,2,2,1,12
ENV-14215,Bianca Lopez,Dr(a). Zoe Jazmin Aguero,Santa Fe,Tucuman,734,4.94,16,1,0,2,0,4
ENV-14216,Dr(a). Thiago Benjamin Garcia,Vicente Benjamin Franco,Formosa,Cordoba,503,40.19,16,0,4,3,1,7
ENV-14217,Bautista Rojas,Benjamin Lorenzo Suarez Perez,Neuquen,La Pampa,572,47.13,1,0,0,8,1,7
ENV-14218,Charo Miranda,Dr(a). Martin Sanchez,San Juan,Catamarca,95,24.27,18,1,0,8,1,4
ENV-14219,Ivan Camilo Diaz,Dr(a). Ezequiel Aguirre,San Luis,CABA,754,34.33,2,1,1,8,0,4
ENV-14220,Valentina  Sosa,Valentina Jazmin Rosario Paez,Corrientes,Neuquen,83,19.53,12,1,0,6,0,1
ENV-14221,Miguel Angel Lopez,Dr(a). Agustina Perez,Formosa,Jujuy,386,18.17,7,1,1,2,1,4
ENV-14222,Santiago Paz,Sofia Francisco Paz Rodriguez,Chubut,Salta,176,13.35,6,1,5,7,0,1
ENV-14223,Jazmin Luna Gomez,Juan Ignacio Catalina Sanchez Martinez,La Rioja,Tucuman,132,16.86,16,1,4,9,1,5
ENV-14224,Catalina Paloma Muñoz,Agostina Acuña Moreno,Tierra del Fuego,Buenos Aires,3011,7.29,16,1,3,3,0,7
ENV-14225,Sr(a). Catalina Maldonado,Benjamin Diaz Gutierrez,Santiago del Estero,Rio Negro,92,18.39,3,0,5,2,0,1
ENV-14226,Sofía Geronimo Gonzalez Flores,Emilia Nina Rojas Gomez,Cordoba,Rio Negro,544,3.67,16,0,4,6,0,3
ENV-14227,Sr(a). Tomàs Caceres,Joaquin Fernandez Suarez,Chaco,Jujuy,567,43.51,17,0,5,11,1,4
ENV-14228,Clara Renata Gomez Duarte,Isabella Agustín Cabrera Vargas,San Juan,Neuquen,165,38.94,13,0,4,12,0,1
ENV-14229,Martina Ian Benjamin Ayala,Ciro Victoria Rivero,Buenos Aires,San Juan,1053,1.45,2,0,5,12,1,9
ENV-14230,Charo Jazmin Romero,Sr(a). Juan Cruz Medina,Corrientes,Santa Cruz,1050,16.97,12,0,6,9,0,6
ENV-14231,Sr(a). Emma Gomez,Sr(a). Kiara Correa,Tucuman,CABA,1286,29.39,16,1,2,11,1,10
ENV-14232,Salvador Malena Torres,Sr(a). Martina Gonzalez,Jujuy,La Pampa,922,47.37,4,1,0,8,0,4
ENV-14233,Bautista Manuel Torres Ortiz,Giuliana Helena Castillo,La Pampa,San Luis,223,14.99,20,1,6,11,1,7
ENV-14234,Martina Sofia Pereyra,Emma Gomez,Chubut,Neuquen,283,45.57,12,1,2,12,1,7
ENV-14235,Lautaro Ezequiel Agustín Maidana,Federico Perez,Entre Rios,CABA,486,47.34,8,1,2,2,0,2
ENV-14236,Dr(a). Thiago Nicolas Chavez,Benjamin Bianca Aguirre Romero,Cordoba,Tierra del Fuego,2343,34.14,20,1,4,6,1,10
ENV-14237,Bautista Angel Gabriel Gonzalez Ayala,Juana Mia Valentina Gonzalez Ledesma,Misiones,Santiago del Estero,157,34.77,12,1,3,11,1,5
ENV-14238,Franco Aguero Fernandez,Miguel Angel Vargas,La Pampa,La Rioja,607,8.19,7,0,2,3,0,3
ENV-14239,Alfonsina Acosta,Simon Santino Nicolas Morales,Santa Cruz,Tierra del Fuego,920,32.28,8,0,6,8,0,3
ENV-14240,Martina Tiziano Figueroa,Olivia Juan Pablo Paez,Corrientes,Salta,503,19.58,5,0,0,2,0,3
ENV-14241,Agustin Thiago Benjamin Acuña,Emilia Elena Miranda Pereyra,Misiones,Santa Cruz,793,40.22,7,1,2,5,0,4
ENV-14242,Felipe Blanco,Catalina Soria,Formosa,Neuquen,50,34.77,8,0,5,8,0,1
ENV-14243,Sr(a). Uma Pereyra,Sebastian Francisco Figueroa Alvarez,Buenos Aires,La Pampa,457,8.42,11,0,1,5,0,1
ENV-14244,Dr(a). Florencia Rios,Joaquin Perez Roldan,Catamarca,Entre Rios,605,1.75,11,1,5,12,1,6
ENV-14245,Facundo Guadalupe Ferreyra Garcia,Sebastian Facundo Martinez Garcia,Misiones,Santa Fe,719,43.5,5,0,6,1,0,3
ENV-14246,Emilia Peralta,Dr(a). Nahiara Jazmin Mendez,Buenos Aires,Mendoza,1039,46.31,2,0,0,8,1,10
ENV-14247,Dr(a). Victoria Ramirez,Sr(a). Camila Maidana,Santiago del Estero,Chaco,50,33.68,1,1,4,4,1,3
ENV-14248,Catalina Camilo Bravo Leiva,Lorenzo Thiago Romero Martinez,San Luis,La Pampa,210,6.1,6,0,6,6,0,1
ENV-14249,Sr(a). Bruno Velazquez,Lucia Torres Ojeda,Tucuman,Catamarca,190,19.82,12,0,3,7,1,6
ENV-14250,Emilia Diaz Suarez,Dr(a). Santiago Benitez,Formosa,Neuquen,50,11.46,8,0,6,9,0,1
ENV-14251,Thiago Benjamin Medina Carrizo,Felipe Alvarez,Chubut,Santa Fe,875,43.82,20,0,2,1,0,3
ENV-14252,Luca Angelina Torres Castillo,Valentina Gomez,Salta,La Pampa,849,48.97,9,0,0,7,0,3
ENV-14253,Felicitas Alvaro Fernandez,Alejo Gonzalo Dominguez Ponce,San Luis,Catamarca,232,40.06,10,1,0,5,0,2
ENV-14254,Felipe Sebastian Rodriguez Diaz,Juan Martin Mateo Martin,Mendoza,Corrientes,85,6.13,17,1,4,12,1,5
ENV-14255,Thiago Milagros Gonzalez Gonzalez,Julian Herrera,Rio Negro,Misiones,83,14.93,12,0,4,1,0,1
ENV-14256,Juan Cruz Luisina Farias,Francisco Perez,La Pampa,Neuquen,586,5.15,6,1,3,7,0,4
ENV-14257,Isabella Caceres Torres,Morena Jazmin Rodriguez Gomez,Catamarca,Santa Fe,522,30.68,4,1,4,1,0,4
ENV-14258,Geronimo Fernandez Pereyra,Bastian Juan Manuel Romero,Tierra del Fuego,Rio Negro,1818,49.6,5,1,3,4,1,11
ENV-14259,Francesca Alma Fernandez Flores,Valentin Simon Cardozo Suarez,Rio Negro,Chubut,237,42.56,5,0,3,11,0,1
ENV-14260,Tiziano Victoria Sanchez Soria,Mateo Valentin Romero Arias,Santa Cruz,Salta,668,44.83,7,0,5,12,1,4
ENV-14261,Dr(a). Sofia Mendoza,Malena Morena Gutierrez,Mendoza,Neuquen,59,32.58,19,0,0,2,0,1
ENV-14262,Sofia Sosa,Juan Martin Rodriguez,Chaco,Corrientes,70,23.18,7,0,5,5,0,1
ENV-14263,Juan Gonzalez,Juan Pablo Alvarez Cardozo,Buenos Aires,Cordoba,595,0.85,15,1,0,5,1,9
ENV-14264,Guadalupe Diaz,Violeta Valentina Medina Fernandez,Santa Fe,La Rioja,615,31.09,14,1,6,4,1,6
ENV-14265,Julian Ortiz,Manuel Mateo Benjamin Martinez Ayala,San Juan,Rio Negro,89,21.88,20,0,5,10,1,3
ENV-14266,Santino Agustin Lopez,Joaquina Perez Ruiz,Catamarca,La Rioja,153,15.8,5,1,3,2,0,1
ENV-14267,Ian Ezequiel Gomez,Thiago Valentina Acuña Medina,Formosa,Chubut,322,11.45,8,0,6,2,0,1
ENV-14268,Thiago Leonel Guadalupe Cruz,Giovanni Fernandez Rivero,Santa Cruz,Tucuman,815,14.29,2,0,2,10,0,3
ENV-14269,Sr(a). Julia Gomez,Facundo Morena Soto,Tierra del Fuego,Santa Fe,2535,9.75,11,1,6,8,0,7
ENV-14270,Santino Lopez Ledesma,Constanza Cruz Quiroga,Santa Cruz,Jujuy,488,1.73,20,1,3,3,0,2
ENV-14271,Delfina Milagros Silva,Sr(a). Maximo Perez,Rio Negro,Catamarca,129,1.05,13,1,3,8,0,1
ENV-14272,Julian Bustos Gonzalez,Renzo Diaz Paez,San Juan,Santa Fe,550,9.07,14,1,2,10,0,4
ENV-14273,Camila Lopez,Victoria Castillo,San Juan,Chubut,260,31.25,3,1,5,12,1,6
ENV-14274,Uma Sosa Fernandez,Clara Ignacio Fernandez,Neuquen,Mendoza,157,22.11,11,1,4,7,1,6
ENV-14275,Isabella Gutierrez,Catalina Julia Soria,Santa Cruz,Salta,586,26.0,11,0,3,10,1,5
ENV-14276,Juan Cruz Thiago Nicolas Vargas,Sebastian Tobias Muñoz,Santa Cruz,Tierra del Fuego,878,16.02,10,0,0,10,0,3
ENV-14277,Benjamin Alejandro Gomez Silva,Felipe Lautaro Gimenez Figueroa,CABA,Salta,1422,33.69,16,1,3,6,1,11
ENV-14278,Dr(a). Mateo Herrera,Olivia Federico Franco Garcia,San Luis,Santa Cruz,1278,33.51,13,0,6,4,1,11
ENV-14279,Maximo Garcia,Valentina Julieta Ramirez,Corrientes,Entre Rios,561,11.73,19,1,0,1,0,4
ENV-14280,Juana Gutierrez Juarez,Dr(a). Ignacio Bustos,San Luis,Catamarca,330,34.82,16,1,5,4,1,6
ENV-14281,Juliana Emma Muñoz Perez,Joaquin Aguirre Rios,Corrientes,Tierra del Fuego,2049,35.9,19,0,0,11,1,10
ENV-14282,Tiziano Nuñez Diaz,Mateo Benjamin Ramirez Perez,Misiones,Formosa,50,43.36,6,1,3,9,0,1
ENV-14283,Joaquin Navarro Romero,Luana Mansilla,Catamarca,Tierra del Fuego,1951,33.07,12,0,0,10,0,6
ENV-14284,Alma Gonzalez,Santiago Nicolas Milagros Paz Molina,Salta,La Pampa,861,45.48,6,1,4,1,1,6
ENV-14285,Ramiro Tomas Gomez Rodriguez,Juan Ignacio Francisco Rodriguez Lopez,San Luis,Mendoza,197,7.52,3,0,1,2,0,1
ENV-14286,Santiago Renzo Paez Godoy,Benjamin Ezequiel Valentino Rodriguez Garcia,Buenos Aires,San Juan,1074,6.52,17,0,3,11,1,10
ENV-14287,Mateo Benjamin Guzman,Zoe Jazmin Lopez,Chaco,San Luis,258,16.04,18,1,5,7,1,5
ENV-14288,Delfina Ramiro Castillo,Alma Cordoba,La Rioja,La Rioja,50,47.94,20,1,2,1,1,5
ENV-14289,Felipe Sofia Gomez Coronel,Catalina Caceres Aguirre,Misiones,La Pampa,746,25.72,10,1,6,11,1,8
ENV-14290,Milena Juan Bautista Fernandez Fernandez,Thiago Ezequiel Rodriguez,San Luis,Santa Fe,276,49.23,13,1,1,9,1,7
ENV-14291,Sr(a). Simon Suarez,Dr(a). Julieta Lopez,Santa Fe,Salta,987,13.81,10,0,5,1,0,3
ENV-14292,Valentino Cabrera Ortiz,Sol Tomàs Ramirez,Rio Negro,Catamarca,208,28.61,1,1,3,8,1,6
ENV-14293,Dr(a). Sofia Alvarez,Facundo Santino Rodriguez,Neuquen,Catamarca,165,20.98,3,1,0,4,0,1
ENV-14294,León Simon Garcia,Martina Sanchez Ruiz,Corrientes,La Rioja,176,42.05,13,1,2,7,0,1
ENV-14295,Dr(a). Nahiara Torres,Catalina Delfina Rodriguez,La Rioja,La Pampa,506,42.22,17,1,6,6,1,9
ENV-14296,Francisco Martinez Farias,Sofia Belen Tobias Morales,Rio Negro,Salta,293,14.19,16,0,1,7,1,4
ENV-14297,Emilia Lucía Perez,Lola Soria,Entre Rios,Jujuy,1145,4.7,8,1,5,10,1,10
ENV-14298,Jazmin Godoy,Facundo Mendez Escobar,Chaco,Santiago del Estero,50,9.59,13,0,2,12,1,4
ENV-14299,Catalina Mia Valentina Gomez Gomez,Dr(a). Lautaro Ezequiel Moyano,Tierra del Fuego,Tucuman,1796,3.57,10,0,5,5,0,6
ENV-14300,Sr(a). Juan Pablo Fernandez,Francisco Santiago Moreno Aguero,Corrientes,Catamarca,142,40.88,2,0,0,4,1,2
ENV-14301,Martín Herrera Gomez,Genaro Arias Fernandez,La Rioja,Santa Cruz,939,39.85,1,1,3,9,1,9
ENV-14302,Bautista Martin Leiva,Milagros Sofia Garcia,Catamarca,Chaco,133,30.84,15,0,0,3,0,1
ENV-14303,Santiago Sofia Pereyra Caceres,Dr(a). Luisana Lucero,Rio Negro,Santa Fe,710,29.18,14,0,1,5,0,3
ENV-14304,Tobias Fernandez Bustos,Julieta Guillermina Ferreyra Juarez,La Rioja,CABA,1078,31.7,20,1,1,1,1,12
ENV-14305,Olivia Aguero,Dr(a). Mateo Benjamin Velazquez,Catamarca,Chubut,377,36.9,8,0,2,8,1,2
ENV-14306,Ludmila Bravo Acosta,Maria Emilia Cabrera,San Juan,Santa Cruz,940,16.4,15,0,1,2,0,3
ENV-14307,Maria Victoria Bautista Martinez Chavez,Dr(a). Luciano Rios,Entre Rios,Rio Negro,716,29.64,15,0,2,9,1,4
ENV-14308,Sr(a). Camilo Flores,Dr(a). Mateo Ezequiel Torres,Misiones,Santa Fe,746,4.31,18,1,5,10,1,6
ENV-14309,Milo Valentino Martinez,Sr(a). Alma Mendez,Tierra del Fuego,Santiago del Estero,1924,8.46,6,0,3,9,0,6
ENV-14310,Valentino Dominguez Garcia,Ian Benjamin Joaquin Fernandez,Entre Rios,Buenos Aires,348,14.93,3,0,3,8,0,1
ENV-14311,Sr(a). Thiago Daniel Correa,Alexander Morales Garcia,Formosa,Tierra del Fuego,1906,31.69,9,1,2,1,1,8
ENV-14312,Felicitas Thiago Daniel Villalba,Mateo Flores,Rio Negro,Chaco,207,8.82,3,0,2,1,0,1
ENV-14313,Emilia Lopez Sosa,Emilia Perez,Neuquen,Santa Fe,639,15.01,4,0,3,12,1,4
ENV-14314,Miguel Angel Flores,Sr(a). Thiago Benjamin Sanchez,San Luis,Santiago del Estero,203,1.22,17,1,0,8,1,6
ENV-14315,Lola Bianca Castro,Dr(a). Alma Ledesma,Neuquen,Santa Fe,669,7.21,2,0,6,1,0,3
ENV-14316,Sr(a). Francisco Lopez,Francisco Isabella Miranda Perez,Misiones,San Juan,83,9.64,9,1,2,5,0,1
ENV-14317,Julia Toledo,Benjamin Ojeda Sanchez,Catamarca,Salta,446,21.51,15,1,6,7,1,7
ENV-14318,Thiago Benjamin Acuña Dominguez,Jazmin Tiziano Soria Lopez,Corrientes,Salta,434,44.58,13,0,3,7,1,6
ENV-14319,Dr(a). Thiago Joaquin Olivera,Lautaro Guillermina Herrera Perez,Mendoza,Corrientes,179,6.4,6,0,2,11,0,1
ENV-14320,Sr(a). Santino Perez,Sr(a). Sofia Fernandez,Jujuy,Neuquen,437,18.76,2,1,3,11,0,2
ENV-14321,Juliana Tiziano Gonzalez,Valentino Diaz,Tucuman,Neuquen,50,12.1,10,0,3,5,0,1
ENV-14322,Dr(a). Martina Rivero,Santiago Ponce Gimenez,Formosa,Tucuman,153,25.07,14,1,2,8,1,6
ENV-14323,Camila Aguirre Escobar,Enzo Lautaro Godoy,Corrientes,Mendoza,54,46.69,10,0,6,5,0,1
ENV-14324,Lautaro Benjamin Gonzalez Mendoza,Agustina Miguel Angel Gomez Pereyra,Cordoba,Formosa,480,22.59,11,0,2,9,0,1
ENV-14325,Agostina Farias,Juan Bautista Diaz Molina,Salta,San Luis,729,1.19,5,1,5,12,1,5
ENV-14326,Antonella Mendez Fernandez,Thiago Gabriel Castro,Formosa,Corrientes,194,27.91,19,1,1,1,1,2
ENV-14327,Maximo Franco Bustos,Dr(a). Benjamin Romero,Formosa,Santa Cruz,986,26.3,7,1,1,7,0,4
ENV-14328,Benjamin Gutierrez,Octavio Francisco Morales Muñoz,Santa Fe,La Rioja,613,38.69,7,1,1,12,1,6
ENV-14329,Santiago Benjamin Santiago Cardozo,Maximo Isabel Ruiz Ramirez,Santiago del Estero,Formosa,54,43.42,17,0,5,6,1,5
ENV-14330,Santiago Emilia Bravo Gomez,Luisina Mateo Ezequiel Molina Benitez,Tucuman,Catamarca,142,12.95,8,1,1,6,0,1
ENV-14331,Thiago Peralta,Juan Ignacio Renata Aguirre Fernandez,Santiago del Estero,Santa Cruz,978,20.47,13,1,5,11,0,4
ENV-14332,Sr(a). Abigail Ortiz,Pilar Priscila Ramos,Chubut,La Pampa,906,48.13,15,0,6,5,0,3
ENV-14333,Martina Dylan Benjamin Castillo Caceres,Ignacio Ledesma,CABA,Santa Cruz,2114,17.85,12,0,4,2,1,7
ENV-14334,Mora Alma Valentina Aguirre Acosta,Sr(a). Mia Soria,San Juan,Chubut,223,26.43,7,0,2,5,0,1
ENV-14335,Salvador Benicio Lopez,Mia Gimenez Acuña,La Pampa,Formosa,556,9.4,20,1,3,6,0,4
ENV-14336,Valentin Guillermina Villalba,Lautaro Guadalupe Juarez Lopez,Tucuman,La Pampa,742,42.86,19,1,2,10,1,5
ENV-14337,Martina Luca Martinez,Julieta Rivero Ledesma,Catamarca,San Juan,105,38.8,8,1,1,8,0,1
ENV-14338,Lucas Ezequiel Clara Cruz Hernandez,Martina Miranda Martinez,Corrientes,Neuquen,226,24.99,17,1,1,12,1,6
ENV-14339,Jazmin Tiziano Godoy Diaz,Mia Valentina Diaz,Santa Cruz,Jujuy,484,30.65,16,0,4,1,1,5
ENV-14340,Mateo Pedro Molina,Mateo Benjamin Delfina Juarez Garcia,Cordoba,Rio Negro,514,15.08,10,1,1,10,0,4
ENV-14341,Dr(a). Catalina Diaz,Maria Victoria Ciro Ferreyra,Cordoba,Neuquen,495,31.26,19,1,4,9,1,6
ENV-14342,Olivia Julieta Lucero Gomez,Camilo Miranda Alvarez,Cordoba,Mendoza,293,43.51,9,1,4,8,0,2
ENV-14343,Dr(a). Luana Romero,Julieta Jeremias Ferreyra,Chaco,Jujuy,566,42.92,15,0,3,12,0,3
ENV-14344,Sebastian Barrios Martinez,Dr(a). Nahuel Campos,Catamarca,La Rioja,50,44.23,4,0,0,10,0,1
ENV-14345,Sr(a). Uma Alvarez,Juan Pablo Perez,San Juan,San Luis,252,12.97,5,1,6,8,0,2
ENV-14346,Thiago Nicolas Zoe Suarez,Catalina Paloma Valdez Ojeda,San Juan,Santa Fe,541,5.91,7,1,0,12,0,4
ENV-14347,Sr(a). Guillermina Figueroa,Juan Bautista Felipe Diaz Molina,Tierra del Fuego,Santiago del Estero,1917,11.33,8,0,6,9,1,7
ENV-14348,Dr(a). Alma Mia Aguero,Lorenzo Gonzalez Fernandez,Formosa,Mendoza,50,31.25,19,0,2,12,0,1
ENV-14349,Sr(a). Thiago Leonel Aguirre,Miguel Angel Benitez,CABA,La Rioja,1073,40.45,14,1,2,3,1,11
ENV-14350,Juan Sebastian Ian Ezequiel Ponce Perez,Vicente Lopez,Formosa,Santiago del Estero,61,4.19,12,0,6,3,0,1
ENV-14351,Dr(a). Benjamin Alvarez,Olivia Sebastian Gonzalez Ferreyra,La Pampa,Neuquen,560,3.63,13,0,0,9,1,4
ENV-14352,Samuel Gomez Sosa,Lautaro Godoy,Chaco,San Juan,51,11.37,10,0,5,4,0,1
ENV-14353,Sr(a). Juana Mendoza,Ana Paula Gomez,Misiones,Tucuman,75,2.85,4,1,2,3,0,1
ENV-14354,Mateo Maria Paz Rodriguez Gimenez,Dr(a). Juan Ignacio Garcia,Santa Cruz,Salta,626,40.2,20,1,1,8,1,7
ENV-14355,Valentin Muñoz,Sr(a). Mia Alvarez,Mendoza,Corrientes,143,49.79,10,0,3,9,1,5
ENV-14356,Santiago Nicolas Emma Rodriguez,Sr(a). Lucas Benjamin Ayala,Entre Rios,Formosa,715,15.73,14,1,6,2,1,9
ENV-14357,Thiago Juan Manuel Perez Herrera,Mateo Chavez Franco,Chubut,Santa Cruz,750,27.63,11,1,5,4,1,7
ENV-14358,Dr(a). Martina Gonzalez,Julia Amparo Lucero Benitez,Jujuy,Tucuman,244,9.49,16,1,4,2,1,7
ENV-14359,Thiago Benjamin Josefina Miranda,Josefina Fernandez,Corrientes,Neuquen,75,27.1,13,1,5,1,1,4
ENV-14360,Catalina Lautaro Martinez,Isabella Ignacio Gimenez,San Luis,Neuquen,391,42.24,14,1,0,9,1,7
ENV-14361,Octavio Santino Gutierrez Herrera,Martina Josefina Diaz,Santiago del Estero,San Juan,101,34.36,20,1,0,9,1,4
ENV-14362,Samuel Lautaro Benjamin Valdez,Sr(a). Thiago Valentin Bravo,Chubut,Rio Negro,178,36.65,18,0,5,11,1,6
ENV-14363,Zoe Jazmin Gonzalez Luna,Francisco Fernandez Cordoba,Entre Rios,Santa Fe,91,18.16,9,0,0,2,0,1
ENV-14364,Sr(a). Isabella Ruiz,Vicente Maria Emilia Rodriguez,Formosa,Misiones,157,5.32,14,0,3,4,1,2
ENV-14365,Lautaro Nahuel Herrera Correa,Benjamin Ezequiel Bautista Medina,Santiago del Estero,Chubut,373,17.43,17,1,1,6,1,3
ENV-14366,Martina Uma  Correa Romero,Ciro Renzo Ayala Bravo,Cordoba,Jujuy,770,5.2,4,1,0,5,0,4
ENV-14367,Joaquin Malena Ojeda,Genaro Romero Sanchez,Salta,Rio Negro,207,31.41,15,1,0,9,1,6
ENV-14368,Juan Ignacio Isabella Lopez Godoy,Sara Emma Juarez,Rio Negro,La Pampa,729,25.49,13,1,1,3,1,6
ENV-14369,Sr(a). Ramiro Castro,Sr(a). Ana Paula Gomez,Santa Cruz,San Luis,1367,49.76,14,1,2,7,1,12
ENV-14370,Santino Sofía Blanco Rodriguez,Sr(a). Morena Sosa,Tierra del Fuego,Tierra del Fuego,133,10.44,13,0,3,10,1,2
ENV-14371,Tiziano Gomez,Lautaro Joaquin Fernandez,Chaco,Cordoba,332,25.51,4,0,5,5,0,1
ENV-14372,Juliana Diaz,Martina Cabrera Romero,Neuquen,Santa Fe,727,17.13,12,1,6,4,1,6
ENV-14373,Sofia Maldonado Ledesma,Sr(a). Lucas Ezequiel Gimenez,La Rioja,Catamarca,173,3.76,5,0,3,5,1,2
ENV-14374,Dr(a). Renata Hernandez,Pedro Milagros Gomez,Santa Fe,Neuquen,608,14.52,13,1,4,8,1,7
ENV-14375,Santino Benjamin Lopez Vega,Ciro Ruiz Gonzalez,Rio Negro,Rio Negro,78,32.02,4,1,6,2,0,1
ENV-14376,Catalina Mateo Valentin Diaz Ramirez,Ana Paula Peralta,La Pampa,Catamarca,553,6.06,4,1,5,7,0,4
ENV-14377,Felicitas Helena Diaz,Thiago Leonel Rodriguez Ferreyra,Santa Cruz,Santa Fe,1671,5.83,13,0,5,5,1,8
ENV-14378,Alvaro Gonzalez Flores,Josefina Juan Gabriel Perez Moreno,Salta,Santa Fe,985,43.6,4,1,3,8,1,5
ENV-14379,Mateo Benjamin Morena Gutierrez,Joaquin Acosta,Tierra del Fuego,Buenos Aires,3022,8.21,3,0,0,2,0,6
ENV-14380,Emilia Aguirre Leiva,Martina Rodriguez Perez,Corrientes,Santiago del Estero,162,10.82,9,1,1,4,0,1
ENV-14381,Lautaro Benjamin Benjamin Nuñez,Lucia Blanco Maldonado,Santa Cruz,Misiones,890,5.75,9,0,6,6,0,3
ENV-14382,Alma Jazmin Maldonado Mansilla,Bruno Cordoba Gomez,Rio Negro,CABA,1273,19.19,15,1,0,9,1,12
ENV-14383,Mia Valentina Olivia Rodriguez,Sr(a). Felipe Gonzalez,Buenos Aires,Chaco,886,41.64,1,1,1,8,0,4
ENV-14384,Martina Clara Gomez Gutierrez,Mia Leiva Herrera,Santa Cruz,Mendoza,1039,29.51,3,0,2,6,0,6
ENV-14385,Sol Rodriguez,Morena Juan Pablo Sosa,Tucuman,Santa Cruz,873,34.65,20,0,6,9,1,8
ENV-14386,Ignacio Thiago Nahuel Alvarez,Mateo Rodriguez,Neuquen,San Luis,365,20.15,8,0,4,4,0,1
ENV-14387,Camila Miranda Garcia,Joaquin Coronel,Buenos Aires,La Pampa,571,43.03,3,0,0,11,1,8
ENV-14388,Sofia Hernandez,Thiago Benjamin Gomez Rodriguez,Chubut,Tucuman,116,14.19,20,0,6,2,0,1
ENV-14389,Salvador Santiago Vargas,Máximo Delfina Sosa,Santa Fe,Formosa,644,4.68,17,1,3,3,1,6
ENV-14390,Tiziano Flores Suarez,Helena Martina Sanchez Gutierrez,Buenos Aires,Jujuy,1462,46.56,3,1,2,5,1,11
ENV-14391,Juan Cruz Diaz Figueroa,Lara Mateo Agustin Acosta Rodriguez,Entre Rios,Misiones,853,32.21,6,1,5,5,1,8
ENV-14392,Emilia Rios Bravo,Dr(a). Alma Jazmin Moreno,Rio Negro,Salta,313,48.32,12,1,1,12,0,2
ENV-14393,Lautaro Ramiro Martin,Luisana Juan Ignacio Rodriguez Castillo,Entre Rios,Entre Rios,98,9.49,11,0,1,1,0,1
ENV-14394,Olivia Vega,Milo Gomez Romero,Formosa,Catamarca,144,26.81,3,0,2,12,1,6
